Geneid,Chr,Start,End,Strand,Length,Ground Truth,DeepSAP,DRAGEN,novoSplice,STAR,HISAT2,Subjunc,HISAT2+EASTR,STAR+EASTR
GENE.5462,chr14,1999648,2000649,+,1002,0,2,6,0,42,0,31,0,40
GENE.5463,chr14;chr14,2001083;2001797,2001591;2002106,-;-,819,460,460,455,420,448,6,123,6,448
GENE.5464,chr14;chr14;chr14,2002921;2003120;2003322,2003011;2003204;2003373,-;-;-,228,0,0,0,0,11,0,0,0,11
GENE.5465,chr14;chr14;chr14,2004406;2005062;2005351,2004897;2005210;2005456,-;-;-,747,893,891,886,849,840,42,181,42,840
GENE.5466,chr14;chr14;chr14;chr14;chr14;chr14;chr14,2008431;2008824;2009206;2011796;2012018;2012260;2012423,2008485;2009110;2011637;2011913;2012082;2012320;2012494,+;+;+;+;+;+;+,3090,0,19,31,0,148,0,319,0,143
GENE.5467,chr14;chr14,2014670;2014950,2014821;2015055,+;+,258,0,0,1,0,10,0,16,0,10
GENE.5468,chr14;chr14,2017311;2017509,2017313;2019560,+;+,2055,4238,4227,4180,4037,3721,318,1490,318,3721
GENE.5469,chr14;chr14,2020209;2020376,2020262;2024137,-;-,3816,0,11,28,0,170,0,64,0,169
GENE.547,chr3,251242,254661,+,3420,2080,2076,2046,1860,1700,53,632,53,1676
GENE.5470,chr14;chr14,2031087;2031296,2031132;2033397,+;+,2148,1706,1670,1660,1572,1411,110,613,110,1408
GENE.5471,chr14,2035116,2036630,-,1515,506,499,497,434,451,27,297,27,451
GENE.5472,chr14,2038132,2041542,-,3411,0,15,9,0,128,0,264,0,127
GENE.5473,chr14,2043009,2043542,+,534,132,131,130,100,92,9,35,9,92
GENE.5474,chr14,2044007,2045029,-,1023,466,463,470,452,440,17,236,17,439
GENE.5475,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,2047793;2048010;2048252;2048493;2048788;2049284;2049522;2049721;2049936,2047829;2048121;2048312;2048625;2049131;2049402;2049612;2049806;2050083,+;+;+;+;+;+;+;+;+,1131,2240,2229,2202,2018,1937,211,629,211,1937
GENE.5476,chr14,2051621,2053123,-,1503,0,2,4,0,70,0,0,0,69
GENE.5477,chr14;chr14,2055791;2056088,2055821;2056437,+;+,381,0,0,2,0,27,0,22,0,27
GENE.5478,chr14,2056641,2059238,+,2598,2098,2068,2034,1812,1757,98,676,98,1755
GENE.5479,chr14;chr14,2059936;2063581,2063280;2065770,-;-,5535,9773,9711,9655,8841,8228,408,2592,408,8226
GENE.548,chr3;chr3;chr3,255276;255663;255928,255513;255806;258416,-;-;-,2871,0,34,64,0,127,1,408,1,108
GENE.5480,chr14;chr14;chr14;chr14;chr14;chr14,2067739;2067987;2068225;2068450;2073042;2073473,2067783;2068044;2068286;2072836;2073267;2073656,-;-;-;-;-;-,4962,0,16,52,0,181,0,212,0,179
GENE.5481,chr14,2075586,2077349,-,1764,2412,2398,2378,2268,2153,181,682,181,2153
GENE.5482,chr14,2078488,2080350,+,1863,11956,11880,11823,11568,10563,759,3244,759,10555
GENE.5483,chr14,2080898,2082247,-,1350,7798,7739,7620,7802,6285,314,1742,314,6285
GENE.5484,chr14;chr14;chr14,2083231;2083454;2083704,2083333;2083585;2084665,+;+;+,1197,0,2,4,0,59,1,0,1,59
GENE.5485,chr14,2085105,2087519,-,2415,28644,28339,28052,25350,21625,1283,6470,1283,21625
GENE.5486,chr14,2090902,2093400,+,2499,3752,3739,3690,3394,3327,153,911,153,3327
GENE.5487,chr14;chr14,2094340;2099610,2098727;2099736,-;-,4515,1282,1285,1300,1162,1278,80,516,80,1278
GENE.5488,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,2104947;2105157;2105377;2105720;2105902;2106061;2106354;2106522;2106649;2106834;2107019,2104979;2105192;2105512;2105785;2105942;2106182;2106416;2106556;2106712;2106898;2107047,+;+;+;+;+;+;+;+;+;+;+,690,3126,3126,3097,3221,3098,320,975,320,3098
GENE.5489,chr14,2108874,2112788,+,3915,4688,4593,4665,4860,4130,275,1569,275,4100
GENE.549,chr3;chr3;chr3,260332;260647;260889,260500;260718;261085,+;+;+,438,116,115,116,103,114,5,48,5,114
GENE.5490,chr14,2113561,2114004,-,444,190,188,180,98,82,2,28,2,82
GENE.5491,chr14;chr14,2115436;2118104,2117946;2118190,-;-,2598,6933,6889,6837,6182,5668,328,1393,328,5668
GENE.5492,chr14;chr14;chr14;chr14;chr14;chr14,2118947;2119088;2119289;2119633;2119924;2120276,2118994;2119168;2119434;2119717;2120092;2120280,-;-;-;-;-;-,534,878,876,876,871,886,73,308,73,884
GENE.5493,chr14;chr14;chr14;chr14,2123461;2125929;2126178;2126429,2125765;2126033;2126284;2126599,+;+;+;+,2688,9597,9547,9460,8517,8229,498,2570,498,8229
GENE.5494,chr14,2128168,2131257,-,3090,2110,2101,2088,2014,1979,166,686,166,1974
GENE.5495,chr14,2134298,2140867,+,6570,0,22,31,0,259,1,273,1,255
GENE.5496,chr14,2141662,2142678,+,1017,2210,2202,2175,2108,1942,110,501,110,1942
GENE.5497,chr14,2143302,2144876,+,1575,334,332,336,318,346,28,158,28,346
GENE.5498,chr14,2145166,2146230,-,1065,656,653,647,594,547,38,180,38,547
GENE.5499,chr14,2148421,2151123,+,2703,0,5,10,0,83,0,194,0,80
GENE.55,chrX,14738,15421,+,684,550,543,534,560,420,38,151,38,420
GENE.550,chr3,261485,273286,-,11802,108582,107888,106053,98286,87935,6772,29013,6772,87783
GENE.5500,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,2151823;2152006;2152196;2152413;2152638;2152852;2153228;2153577,2151899;2152059;2152233;2152519;2152679;2153056;2153302;2153614,-;-;-;-;-;-;-;-,636,771,770,771,813,756,82,289,82,756
GENE.5501,chr14;chr14;chr14;chr14;chr14;chr14;chr14,2155736;2165378;2165622;2165801;2166021;2166257;2166404,2165243;2165484;2165686;2165930;2166126;2166320;2166467,+;+;+;+;+;+;+,10044,5166,5148,5098,4716,4683,328,2266,328,4673
GENE.5502,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,2167219;2167622;2167853;2168221;2168438;2168685;2168825;2169070,2167234;2167698;2167923;2168315;2168546;2168748;2168932;2169540,+;+;+;+;+;+;+;+,1011,3562,3541,3492,3252,2836,159,1117,159,2834
GENE.5503,chr14;chr14;chr14;chr14,2170461;2170701;2171189;2171505,2170532;2171048;2171353;2171690,+;+;+;+,771,367,363,357,308,359,43,127,43,359
GENE.5504,chr14,2171869,2172555,-,687,42,41,42,36,61,2,30,2,61
GENE.5505,chr14,2173027,2175822,-,2796,704,695,705,604,629,23,459,23,627
GENE.5506,chr14,2176837,2178729,-,1893,0,1,4,0,71,1,75,1,71
GENE.5507,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,2179519;2179755;2179928;2180115;2180306;2180686;2180971;2181121;2181297;2181878;2182266;2182931;2183358;2184657;2185132;2185335;2185800;2186103,2179567;2179820;2180017;2180190;2180589;2180895;2181007;2181154;2181674;2182058;2182793;2183202;2184443;2184877;2185225;2185591;2185895;2186631,+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+,4488,0,3,9,0,183,0,35,0,183
GENE.5508,chr14,2187385,2187615,+,231,0,1,0,0,6,0,6,0,6
GENE.5509,chr14,2188178,2193949,+,5772,7636,7603,7535,6852,6571,349,2684,349,6570
GENE.551,chr3,275864,277717,-,1854,888,887,893,742,758,17,320,17,755
GENE.5510,chr14;chr14;chr14,2194694;2194867;2195109,2194740;2194978;2198480,-;-;-,3531,0,3,7,0,176,0,36,0,176
GENE.5511,chr14;chr14,2199371;2199694,2199533;2204708,-;-,5178,4880,4785,4751,4382,4158,467,1916,467,4158
GENE.5512,chr14;chr14,2207027;2207498,2207031;2208320,+;+,828,2146,2149,2133,2055,1704,111,775,106,1678
GENE.5513,chr14,2209792,2212524,-,2733,3486,3463,3416,3118,2923,173,1043,173,2923
GENE.5514,chr14,2214910,2217795,+,2886,26508,26392,26209,25794,23122,1917,8631,1917,23079
GENE.5515,chr14,2219080,2220615,+,1536,280,279,283,270,309,12,106,12,309
GENE.5516,chr14;chr14;chr14,2221351;2221553;2221813,2221456;2221668;2221884,+;+;+,294,2,2,2,6,12,0,2,0,12
GENE.5517,chr14,2222490,2226704,-,4215,0,7,20,0,158,0,109,0,158
GENE.5518,chr14,2229284,2231581,+,2298,5594,5567,5555,5434,5122,403,1735,403,5122
GENE.5519,chr14,2234143,2236476,+,2334,178,179,184,186,257,14,73,14,257
GENE.552,chr3;chr3;chr3,278956;279288;279820,279105;279557;279828,-;-;-,429,0,1,11,0,18,0,103,0,18
GENE.5520,chr14,2238394,2238882,+,489,104,104,103,88,92,0,24,0,92
GENE.5521,chr14,2239538,2240227,-,690,928,927,923,950,946,81,315,81,946
GENE.5522,chr14,2241433,2242839,+,1407,7490,7470,7424,7288,7230,651,2399,651,7230
GENE.5523,chr14,2243873,2244367,+,495,86,85,87,92,88,4,27,4,88
GENE.5524,chr14,2245100,2245564,-,465,184,185,175,182,174,5,31,5,174
GENE.5525,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,2247245;2248076;2248346;2248576;2248736;2248908;2249105;2249323;2249643,2247913;2248245;2248411;2248605;2248804;2248963;2249125;2249366;2249750,-;-;-;-;-;-;-;-;-,1233,1318,1315,1318,1308,1198,106,444,106,1198
GENE.5526,chr14;chr14;chr14,2251188;2251468;2251669,2251382;2251522;2251934,-;-;-,516,0,2,0,0,19,0,0,0,19
GENE.5527,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,2255062;2255207;2255358;2255559;2255822;2256140;2256282;2256502;2256677,2255070;2255244;2255470;2255672;2255910;2256201;2256345;2256565;2256741,+;+;+;+;+;+;+;+;+,618,231,229,225,252,205,16,80,16,205
GENE.5528,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,2255062;2255207;2255358;2255559;2255822;2256140;2256282;2256502;2256677,2255070;2255244;2255470;2255672;2255907;2256201;2256345;2256565;2256741,+;+;+;+;+;+;+;+;+,615,230,228,224,251,204,15,79,15,204
GENE.5529,chr14,2259465,2261297,+,1833,0,3,7,0,66,0,551,0,66
GENE.553,chr3,281916,285260,+,3345,8874,8982,8750,8984,8595,746,2644,746,8584
GENE.5530,chr14;chr14,2262739;2263048,2262833;2263801,-;-,849,0,1,1,0,70,0,1,0,70
GENE.5531,chr14;chr14;chr14;chr14,2267201;2270157;2270345;2270636,2269991;2270218;2270521;2270851,+;+;+;+,3246,0,2,15,0,134,0,100,0,133
GENE.5532,chr14,2271529,2277243,-,5715,0,13,28,0,242,1,270,1,238
GENE.5533,chr14;chr14,2278701;2281247,2281018;2282162,-;-,3234,3811,3743,3699,3235,3005,204,1015,204,3005
GENE.5534,chr14;chr14,2285113;2285765,2285503;2290227,+;+,4854,0,3,12,0,190,0,114,0,188
GENE.5535,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,2290887;2291016;2291156;2291345;2291553;2291684;2291895;2292225;2292407,2290920;2291067;2291199;2291474;2291592;2291789;2292027;2292258;2292691,-;-;-;-;-;-;-;-;-,858,147,146,146,133,117,3,29,3,117
GENE.5536,chr14;chr14,2296491;2300792,2300538;2300868,+;+,4125,4054,4190,4150,4216,3885,220,1632,220,3866
GENE.5537,chr14,2301456,2302844,-,1389,11422,11318,11175,9846,8959,221,1442,221,8959
GENE.5538,chr14,2303565,2306468,+,2904,0,2,5,0,98,1,73,1,98
GENE.5539,chr14,2306955,2308202,-,1248,466,465,469,478,441,39,158,39,441
GENE.554,chr3,285579,286112,-,534,20,20,22,20,33,1,1,1,33
GENE.5540,chr14;chr14,2309181;2312109,2311864;2312472,-;-,3048,19048,18929,18674,17040,15441,938,5266,938,15413
GENE.5541,chr14,2314380,2321555,+,7176,15438,15379,15233,14180,13707,1204,5191,1204,13705
GENE.5542,chr14,2321953,2322798,-,846,1020,1016,1017,894,854,21,262,21,854
GENE.5543,chr14,2323772,2325826,-,2055,10492,10415,10210,9366,9041,1160,4024,1160,9018
GENE.5544,chr14,2329933,2332086,-,2154,0,3,5,0,88,0,27,0,87
GENE.5545,chr14;chr14;chr14;chr14;chr14;chr14,2334787;2335120;2335283;2335498;2335716;2335897,2334871;2335154;2335385;2335596;2335771;2335962,+;+;+;+;+;+,444,0,0,1,0,20,0,1,0,20
GENE.5546,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,2336649;2337294;2337484;2337667;2337924;2338321;2338536;2338783;2339060,2337158;2337359;2337534;2337797;2337999;2338429;2338624;2338895;2339153,-;-;-;-;-;-;-;-;-,1239,2758,2702,2694,2256,1947,140,729,140,1947
GENE.5547,chr14,2340784,2343027,+,2244,4432,4420,4399,4060,4106,224,1274,224,4106
GENE.5548,chr14;chr14,2343640;2344191,2343926;2344218,-;-,315,16,16,19,17,28,1,7,1,28
GENE.5549,chr14,2346178,2348097,-,1920,4018,3939,3865,3326,3202,208,1021,208,3202
GENE.555,chr3,286906,287319,-,414,1148,1150,1146,1164,1155,138,447,138,1155
GENE.5550,chr14,2350985,2360152,+,9168,0,37,49,0,333,1,622,1,329
GENE.5551,chr14,2360874,2362133,-,1260,7056,7035,7006,6630,6541,455,2108,455,6541
GENE.5552,chr14;chr14,2363578;2365241,2365109;2365370,+;+,1662,0,0,3,0,62,0,100,0,62
GENE.5553,chr14,2367287,2371723,+,4437,3668,3645,3650,3304,3215,253,1788,253,3208
GENE.5554,chr14,2372233,2373744,-,1512,4128,4074,3968,3662,2794,89,954,89,2792
GENE.5555,chr14,2375579,2385946,+,10368,6496,6458,6444,5976,5894,427,2714,427,5890
GENE.5556,chr14,2387786,2389495,+,1710,4556,4541,4495,4238,3860,299,1398,299,3860
GENE.5557,chr14,2390726,2390902,+,177,0,0,0,0,10,0,8,0,10
GENE.5558,chr14;chr14,2391118;2391444,2391292;2391601,+;+,333,33,32,32,28,41,2,14,2,41
GENE.5559,chr14;chr14;chr14,2391783;2392178;2396577,2391894;2396397;2396831,-;-;-,4587,5866,5836,5819,5344,5271,355,1782,355,5271
GENE.556,chr3;chr3,288637;288948,288723;290747,-;-,1887,1216,1210,1191,1152,1016,67,465,67,1016
GENE.5560,chr14,2397919,2398869,-,951,1310,1309,1303,1258,1224,74,331,74,1224
GENE.5561,chr14;chr14;chr14;chr14,2400515;2404850;2405075;2405389,2404717;2404914;2405193;2405411,+;+;+;+,4410,0,20,59,0,153,0,794,0,153
GENE.5562,chr14,2406668,2410159,+,3492,10728,10647,10556,9598,8801,622,3063,622,8800
GENE.5563,chr14,2410954,2412015,-,1062,0,2,3,0,38,0,0,0,38
GENE.5564,chr14,2414870,2417467,-,2598,2918,2884,2852,2698,2487,161,981,161,2482
GENE.5565,chr14;chr14;chr14,2418422;2418720;2418950,2418639;2418845;2419298,+;+;+,693,164,164,163,172,198,16,67,16,198
GENE.5566,chr14,2420764,2422989,+,2226,0,3,7,0,82,1,232,1,82
GENE.5567,chr14,2423907,2426300,+,2394,0,9,121,0,115,1,1446,1,113
GENE.5568,chr14,2427224,2430091,-,2868,636,647,651,560,565,28,271,28,561
GENE.5569,chr14,2432177,2432746,+,570,982,979,978,1006,1034,75,273,75,1034
GENE.557,chr3;chr3;chr3;chr3;chr3,292943;293090;293322;293597;293956,292980;293207;293468;293750;294548,+;+;+;+;+,1050,504,497,490,452,412,26,127,26,412
GENE.5570,chr14,2433361,2434383,-,1023,0,1,1,0,47,0,0,0,47
GENE.5571,chr14,2436695,2439616,+,2922,13818,13685,13504,12722,11558,470,3120,470,11554
GENE.5572,chr14;chr14,2441345;2443178,2443031;2443896,+;+,2406,0,9,16,0,97,0,723,0,96
GENE.5573,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,2444473;2444583;2444742;2444962;2445132;2445360;2445544;2445994,2444498;2444626;2444859;2445028;2445220;2445420;2445816;2446179,-;-;-;-;-;-;-;-,864,2307,2275,2013,2009,1965,130,660,130,1965
GENE.5574,chr14;chr14;chr14;chr14,2446983;2447268;2447518;2447859,2447075;2447331;2447652;2448298,-;-;-;-,732,516,512,509,474,460,37,295,37,460
GENE.5575,chr14,2450207,2450788,-,582,0,0,4,0,30,0,0,0,30
GENE.5576,chr14,2452470,2453357,+,888,1932,1922,1928,1816,1768,246,925,246,1768
GENE.5577,chr14,2454902,2455879,+,978,0,2,4,0,37,0,2,0,37
GENE.5578,chr14,2456879,2457802,-,924,2570,2564,2553,2768,2249,94,771,94,2249
GENE.5579,chr14;chr14;chr14,2459214;2459521;2459929,2459315;2459586;2459964,-;-;-,204,12,12,12,14,24,3,6,3,24
GENE.558,chr3;chr3;chr3;chr3;chr3,295107;295381;295565;295769;296015,295169;295442;295631;295832;296094,-;-;-;-;-,336,26,25,33,33,57,3,5,3,57
GENE.5580,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,2461321;2461667;2461855;2462109;2462264;2462467;2462658;2462838;2463000,2461452;2461720;2461926;2462181;2462331;2462547;2462711;2462897;2463104,+;+;+;+;+;+;+;+;+,699,0,0,0,0,40,0,7,0,40
GENE.5581,chr14,2466091,2470989,+,4899,0,32,64,0,196,0,335,0,195
GENE.5582,chr14,2473758,2474204,+,447,0,0,2,0,22,0,0,0,22
GENE.5583,chr14;chr14;chr14;chr14,2475501;2475671;2475913;2476463,2475579;2475781;2476152;2476473,-;-;-;-,441,237,237,231,209,164,5,64,5,164
GENE.5584,chr14,2477828,2479735,-,1908,84,86,91,74,152,1,58,1,149
GENE.5585,chr14;chr14;chr14;chr14;chr14,2480440;2480731;2481045;2481284;2481841,2480595;2480927;2481166;2481539;2481916,+;+;+;+;+,807,78,76,77,85,86,2,32,2,86
GENE.5586,chr14;chr14;chr14;chr14;chr14,2480440;2480731;2481045;2481266;2481841,2480595;2480927;2481166;2481539;2481916,+;+;+;+;+,825,78,76,77,85,86,2,32,2,86
GENE.5587,chr14;chr14;chr14;chr14;chr14,2482775;2484139;2484351;2484563;2485023,2483998;2484224;2484397;2484629;2485086,+;+;+;+;+,1488,535,538,523,496,476,38,213,38,472
GENE.5588,chr14;chr14;chr14,2485864;2486042;2486343,2485918;2486186;2488620,+;+;+,2478,17782,17689,17389,16134,14519,1174,4756,1174,14505
GENE.5589,chr14,2489698,2490249,+,552,0,0,1,0,28,0,7,0,28
GENE.559,chr3,298517,300478,+,1962,0,2,10,0,61,0,24,0,61
GENE.5590,chr14,2492166,2492369,+,204,0,0,0,0,5,0,0,0,5
GENE.5591,chr14;chr14;chr14;chr14,2493400;2493542;2493856;2494598,2493447;2493678;2494474;2494762,-;-;-;-,969,0,1,2,0,33,1,15,1,33
GENE.5592,chr14;chr14;chr14;chr14;chr14;chr14;chr14,2496050;2496196;2496516;2496794;2496995;2497127;2497262,2496077;2496282;2496667;2496878;2497048;2497196;2497400,-;-;-;-;-;-;-,615,462,459,427,414,370,48,136,48,370
GENE.5593,chr14;chr14;chr14,2498047;2500018;2500295,2499863;2500144;2500384,-;-;-,2034,248,252,250,236,310,28,82,28,310
GENE.5594,chr14;chr14;chr14;chr14,2501578;2501827;2502195;2502408,2501714;2501857;2502299;2502515,-;-;-;-,381,19,20,18,20,35,4,13,4,35
GENE.5595,chr14;chr14,2504149;2512443,2512305;2512505,+;+,8220,0,21,18,0,467,0,241,0,464
GENE.5596,chr14,2514673,2517945,+,3273,2104,2098,2050,1998,1942,95,570,95,1941
GENE.5597,chr14,2518392,2518757,-,366,0,0,3,0,11,0,0,0,11
GENE.5598,chr14,2519205,2523209,-,4005,0,6,12,0,145,1,154,1,145
GENE.5599,chr14,2523919,2524140,+,222,0,0,1,0,7,0,3,0,7
GENE.56,chrX,15422,15787,-,366,0,0,3,0,4,0,0,0,4
GENE.560,chr3,301007,301906,-,900,0,0,6,0,22,0,6,0,22
GENE.5600,chr14,2524921,2528994,-,4074,28260,28082,27854,25904,24100,1651,7940,1651,24100
GENE.5601,chr14,2531432,2541400,-,9969,2906,2955,2948,2904,2903,154,1408,154,2872
GENE.5602,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,2544824;2545112;2545332;2545556;2545715;2545991;2546159;2546334;2546530;2546707;2546893;2547258;2547537;2547710;2548026;2548232;2548454;2548815;2548988;2549272;2549517;2549779,2544943;2545165;2545441;2545613;2545900;2546069;2546235;2546431;2546600;2546777;2547108;2547361;2547608;2547919;2548084;2548281;2548627;2548893;2549129;2549404;2549635;2549785,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,2289,0,1,6,0,116,0,109,0,116
GENE.5603,chr14;chr14,2550692;2551958,2551788;2552432,+;+,1572,0,1,6,0,78,0,20,0,78
GENE.5604,chr14;chr14,2553714;2555030,2554823;2555104,-;-,1185,0,0,2,0,53,0,9,0,52
GENE.5605,chr14;chr14,2559098;2559418,2559181;2560347,+;+,1014,1658,1652,1654,1632,1703,169,579,169,1703
GENE.5606,chr14,2561069,2563492,-,2424,1398,1391,1406,1342,1319,104,582,104,1318
GENE.5607,chr14,2565357,2566283,-,927,60,61,64,62,89,5,23,5,89
GENE.5608,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,2568082;2568170;2568491;2568524;2568632;2568719;2569115;2569163,2568167;2568489;2568521;2568630;2568717;2569112;2569160;2569307,-;-;-;-;-;-;-;-,1215,886,875,852,960,674,23,393,23,674
GENE.5609,chr14;chr14,2570434;2570730,2570478;2571719,+;+,1035,220,219,228,188,225,17,79,17,225
GENE.561,chr3,302826,303083,+,258,0,0,2,0,5,0,1,0,5
GENE.5610,chr14,2572988,2574607,+,1620,3982,3966,3933,3720,3511,258,1061,258,3511
GENE.5611,chr14,2575326,2576336,+,1011,0,3,2,0,46,0,21,0,46
GENE.5612,chr14;chr14;chr14;chr14;chr14,2577974;2578481;2578687;2578944;2579281,2578237;2578550;2578796;2579177;2579379,+;+;+;+;+,777,1028,1025,1012,954,902,83,363,83,902
GENE.5613,chr14;chr14,2580115;2580391,2580252;2580486,-;-,234,0,0,0,0,11,0,0,0,11
GENE.5614,chr14,2581543,2582523,+,981,5382,5374,5357,5454,5140,584,1749,584,5140
GENE.5615,chr14,2583187,2583549,-,363,0,0,0,0,10,0,0,0,10
GENE.5616,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,2584575;2584812;2585282;2585480;2585737;2586032;2586191;2586520;2586760;2587045;2587263;2587554;2587897;2588127;2589750,2584595;2584952;2585365;2585599;2585946;2586100;2586400;2586636;2586888;2587138;2587430;2587736;2588003;2589656;2589782,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,3216,8544,8507,8422,8112,7683,610,2646,610,7681
GENE.5617,chr14,2592002,2594119,-,2118,5458,5408,5272,4670,4250,276,1352,276,4247
GENE.5618,chr14,2595869,2598571,+,2703,160,213,220,150,240,15,373,15,236
GENE.5619,chr14;chr14,2598842;2599903,2599803;2599954,-;-,1014,0,2,2,0,42,2,91,2,42
GENE.562,chr3;chr3;chr3;chr3,304317;304490;304668;304897,304395;304548;304777;304999,+;+;+;+,351,16,16,16,16,22,1,7,1,22
GENE.5620,chr14;chr14,2601441;2603867,2603758;2604305,+;+,2757,6992,6947,6875,6206,5751,345,1802,345,5751
GENE.5621,chr14;chr14;chr14;chr14;chr14,2604381;2604525;2604848;2605097;2605411,2604416;2604649;2604907;2605189;2605411,-;-;-;-;-,315,0,0,0,0,20,0,0,0,20
GENE.5622,chr14;chr14;chr14;chr14;chr14,2607292;2616721;2616917;2617162;2617454,2616600;2616816;2617024;2617236;2617621,+;+;+;+;+,9756,19858,19767,19558,18074,16878,1271,6912,1271,16860
GENE.5623,chr14;chr14,2619679;2623397,2623216;2624187,+;+,4329,28078,27927,27695,25316,23826,1473,7667,1473,23826
GENE.5624,chr14,2625452,2626600,-,1149,1614,1602,1589,1488,1419,78,394,78,1419
GENE.5625,chr14;chr14;chr14;chr14;chr14;chr14,2628882;2629011;2629130;2629332;2629555;2629768,2628888;2629057;2629213;2629434;2629651;2629789,+;+;+;+;+;+,360,4,3,7,2,15,0,18,0,15
GENE.5626,chr14,2630558,2632678,-,2121,5972,5952,5958,5602,5611,488,1625,488,5611
GENE.5627,chr14,2635841,2636677,+,837,0,0,0,0,36,0,0,0,36
GENE.5628,chr14,2637566,2640169,+,2604,472,473,466,434,462,16,219,16,461
GENE.5629,chr14,2640872,2642002,-,1131,472,475,455,408,393,14,126,14,393
GENE.563,chr3;chr3,306108;307982,307706;307984,-;-,1602,2280,2268,2246,2063,1994,148,603,148,1994
GENE.5630,chr14;chr14;chr14;chr14;chr14;chr14,2643004;2645057;2645457;2645704;2645873;2646037,2644901;2645309;2645592;2645778;2645931;2646192,+;+;+;+;+;+,2577,0,1,16,0,130,2,183,2,130
GENE.5631,chr14;chr14,2646603;2646978,2646819;2647033,-;-,273,1,1,3,1,10,0,1,0,10
GENE.5632,chr14,2650755,2655140,+,4386,0,9,28,0,171,1,245,1,169
GENE.5633,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,2655491;2655883;2656162;2656344;2656637;2656809;2656946;2657134;2657285;2657487,2655727;2656062;2656212;2656531;2656720;2656862;2657018;2657186;2657343;2657965,-;-;-;-;-;-;-;-;-;-,1458,0,0,3,0,63,0,8,0,63
GENE.5634,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,2658255;2658383;2658603;2658814;2659011;2659194;2659325;2659493;2659753;2659917;2660241;2660575;2660809,2658274;2658446;2658736;2658909;2659070;2659245;2659394;2659658;2659814;2660106;2660302;2660653;2660911,-;-;-;-;-;-;-;-;-;-;-;-;-,1158,0,0,10,0,43,0,14,0,43
GENE.5635,chr14;chr14;chr14;chr14;chr14;chr14,2662020;2663321;2664046;2666189;2681939;2682625,2662619;2663911;2666043;2681804;2682510;2682705,+;+;+;+;+;+,19458,110434,109773,108837,98302,93083,5822,27797,5822,93046
GENE.5636,chr14;chr14;chr14,2684141;2684673;2685003,2684152;2684794;2685534,+;+;+,666,525,523,531,501,536,26,130,26,536
GENE.5637,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,2686224;2686402;2686537;2686686;2686985;2687233;2687367;2687530;2687706;2687863;2688027;2688191,2686287;2686413;2686588;2686872;2687127;2687252;2687429;2687615;2687761;2687944;2688090;2688303,-;-;-;-;-;-;-;-;-;-;-;-,942,1504,1465,1460,1400,1259,184,523,184,1259
